,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.01
10,0.0
11,0.15
12,0.73
13,0.01
14,0.78
15,0.65
16,0.78
17,0.1
18,0.69
19,0.36
20,0.69
21,0.45
22,0.0
23,0.48
24,0.16
25,0.39
26,0.08
27,0.1
28,0.05
29,0.33
30,0.03
31,0.11
32,0.5
33,0.73
34,0.1
35,0.21
36,0.49
37,0.3
38,0.0
39,0.4
40,0.06
41,0.0
42,0.0
43,0.0
44,0.07
45,0.55
46,0.21
47,0.34
48,0.0
49,0.0
50,0.07
51,0.12
52,0.39
53,0.5
54,0.13
55,0.01
56,0.04
57,0.0
58,0.01
59,0.04
