,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.02
16,0.1
17,0.02
18,0.04
19,0.64
20,0.39
21,0.28
22,0.32
23,0.22
24,0.33
25,0.66
26,0.32
27,0.23
28,0.35
29,0.28
30,0.39
31,0.41
32,0.55
33,0.54
34,0.34
35,0.32
36,0.53
37,0.46
38,0.44
39,0.52
40,0.62
41,0.5
42,0.08
43,0.1
44,0.08
45,0.49
46,0.63
47,0.71
48,0.49
49,0.41
50,0.11
51,0.29
52,0.67
53,0.57
54,0.51
55,0.62
56,0.56
57,0.09
58,0.42
59,0.03
