,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.01
22,0.0
23,0.01
24,0.53
25,0.84
26,0.77
27,0.0
28,0.01
29,0.24
30,0.31
31,0.01
32,0.3
33,0.23
34,0.56
35,0.21
36,0.14
37,0.16
38,0.78
39,0.66
40,0.69
41,0.17
42,0.01
43,0.0
44,0.19
45,0.27
46,0.06
47,0.03
48,0.2
49,0.0
50,0.1
51,0.06
52,0.09
53,0.01
54,0.28
55,0.0
56,0.57
57,0.01
58,0.18
59,0.0
