,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.02
19,0.0
20,0.39
21,0.04
22,0.08
23,0.0
24,0.01
25,0.0
26,0.0
27,0.0
28,0.02
29,0.07
30,0.0
31,0.0
32,0.09
33,0.0
34,0.0
35,0.0
36,0.04
37,0.57
38,0.68
39,0.0
40,0.04
41,0.23
42,0.46
43,0.02
44,0.01
45,0.0
46,0.08
47,0.01
48,0.28
49,0.11
50,0.66
51,0.41
52,0.02
53,0.0
54,0.18
55,0.29
56,0.1
57,0.16
58,0.3
59,0.26
