,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.69
23,0.09
24,0.8
25,0.48
26,0.0
27,1.0
28,0.02
29,0.56
30,0.89
31,0.7
32,0.54
33,0.94
34,1.0
35,0.86
36,0.98
37,0.91
38,0.9
39,0.43
40,0.82
41,0.95
42,0.89
43,0.52
44,0.91
45,0.93
46,1.0
47,0.99
48,0.99
49,1.0
50,0.95
51,0.92
52,0.97
53,0.99
54,0.86
55,0.97
56,0.96
57,0.98
58,1.0
59,0.59
