,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.06
17,0.25
18,0.0
19,0.17
20,0.41
21,0.17
22,0.88
23,0.74
24,0.67
25,0.85
26,0.0
27,0.6
28,0.0
29,0.86
30,0.86
31,0.3
32,0.74
33,0.26
34,0.97
35,0.94
36,0.98
37,0.98
38,0.86
39,0.93
40,0.72
41,0.95
42,0.99
43,0.98
44,0.52
45,0.25
46,0.85
47,0.97
48,0.51
49,0.87
50,1.0
51,0.99
52,1.0
53,0.93
54,0.21
55,0.99
56,0.99
57,0.99
58,1.0
59,0.96
