,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.03
16,0.0
17,0.22
18,0.52
19,0.05
20,0.67
21,0.84
22,0.85
23,0.98
24,0.96
25,0.98
26,0.99
27,0.96
28,1.0
29,0.96
30,0.98
31,1.0
32,0.99
33,0.97
34,0.71
35,0.55
36,0.96
37,0.99
38,0.97
39,0.96
40,0.55
41,0.71
42,0.91
43,0.98
44,0.93
45,0.94
46,0.93
47,0.99
48,0.99
49,0.63
50,0.98
51,0.81
52,1.0
53,0.97
54,1.0
55,1.0
56,0.15
57,0.85
58,0.69
59,0.98
