,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.27
19,0.56
20,0.76
21,0.82
22,0.91
23,0.88
24,0.08
25,0.86
26,0.78
27,0.83
28,0.93
29,0.58
30,0.94
31,0.99
32,0.98
33,0.96
34,0.91
35,1.0
36,0.98
37,0.96
38,0.99
39,0.27
40,0.89
41,0.22
42,0.85
43,0.92
44,0.97
45,0.68
46,0.57
47,0.68
48,0.88
49,0.95
50,1.0
51,1.0
52,0.99
53,0.96
54,0.97
55,0.93
56,0.99
57,0.97
58,0.95
59,0.98
