,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.35
10,0.54
11,0.0
12,0.93
13,0.98
14,0.99
15,0.91
16,0.97
17,0.96
18,1.0
19,0.96
20,0.98
21,0.99
22,0.99
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,0.97
29,0.85
30,0.99
31,1.0
32,0.83
33,0.93
34,0.98
35,0.98
36,1.0
37,0.3
38,0.89
39,0.95
40,1.0
41,1.0
42,0.97
43,0.94
44,0.95
45,0.99
46,1.0
47,0.88
48,1.0
49,0.98
50,0.92
51,0.55
52,0.62
53,0.97
54,0.78
55,0.98
56,1.0
57,0.98
58,1.0
59,1.0
